url,city,term
"https://www.google.com/maps/search/rochester+hills+michigan+running+events/@42.6645,-83.1563,12z/",Rochester Hills,running events
"https://www.google.com/maps/search/southfield+michigan+running+events/@42.4765,-83.2605,12z/",Southfield,running events
"https://www.google.com/maps/search/bay+city+michigan+running+events/@43.5902,-83.8887,12z/",Bay City,running events
"https://www.google.com/maps/search/taylor+michigan+running+events/@42.226,-83.2688,12z/",Taylor,running events
"https://www.google.com/maps/search/novi+michigan+running+events/@42.4786,-83.4893,12z/",Novi,running events
"https://www.google.com/maps/search/detroit+michigan+car+dealerships/@42.3834,-83.1024,12z/",Detroit,car dealerships
"https://www.google.com/maps/search/grand+rapids+michigan+car+dealerships/@42.9619,-85.6562,12z/",Grand Rapids,car dealerships
"https://www.google.com/maps/search/flint+michigan+car+dealerships/@43.0236,-83.6921,12z/",Flint,car dealerships
"https://www.google.com/maps/search/lansing+michigan+car+dealerships/@42.7142,-84.5601,12z/",Lansing,car dealerships
"https://www.google.com/maps/search/ann+arbor+michigan+car+dealerships/@42.2759,-83.731,12z/",Ann Arbor,car dealerships
"https://www.google.com/maps/search/kalamazoo+michigan+car+dealerships/@42.2749,-85.5882,12z/",Kalamazoo,car dealerships
"https://www.google.com/maps/search/muskegon+michigan+car+dealerships/@43.2281,-86.2562,12z/",Muskegon,car dealerships
"https://www.google.com/maps/search/warren+michigan+car+dealerships/@42.4934,-83.027,12z/",Warren,car dealerships
"https://www.google.com/maps/search/sterling+heights+michigan+car+dealerships/@42.5809,-83.0305,12z/",Sterling Heights,car dealerships
"https://www.google.com/maps/search/south+lyon+michigan+car+dealerships/@42.4614,-83.6526,12z/",South Lyon,car dealerships
"https://www.google.com/maps/search/saginaw+michigan+car+dealerships/@43.4199,-83.9501,12z/",Saginaw,car dealerships
"https://www.google.com/maps/search/holland+michigan+car+dealerships/@42.7677,-86.0984,12z/",Holland,car dealerships
"https://www.google.com/maps/search/dearborn+michigan+car+dealerships/@42.3127,-83.213,12z/",Dearborn,car dealerships
"https://www.google.com/maps/search/livonia+michigan+car+dealerships/@42.3972,-83.3733,12z/",Livonia,car dealerships
"https://www.google.com/maps/search/jackson+michigan+car+dealerships/@42.2431,-84.4038,12z/",Jackson,car dealerships
"https://www.google.com/maps/search/port+huron+michigan+car+dealerships/@42.9821,-82.4388,12z/",Port Huron,car dealerships
"https://www.google.com/maps/search/troy+michigan+car+dealerships/@42.5817,-83.1457,12z/",Troy,car dealerships
"https://www.google.com/maps/search/westland+michigan+car+dealerships/@42.3192,-83.3805,12z/",Westland,car dealerships
"https://www.google.com/maps/search/farmington+hills+michigan+car+dealerships/@42.486,-83.3771,12z/",Farmington Hills,car dealerships
"https://www.google.com/maps/search/wyoming+michigan+car+dealerships/@42.8908,-85.7066,12z/",Wyoming,car dealerships
"https://www.google.com/maps/search/rochester+hills+michigan+car+dealerships/@42.6645,-83.1563,12z/",Rochester Hills,car dealerships
"https://www.google.com/maps/search/southfield+michigan+car+dealerships/@42.4765,-83.2605,12z/",Southfield,car dealerships
"https://www.google.com/maps/search/bay+city+michigan+car+dealerships/@43.5902,-83.8887,12z/",Bay City,car dealerships
"https://www.google.com/maps/search/taylor+michigan+car+dealerships/@42.226,-83.2688,12z/",Taylor,car dealerships
"https://www.google.com/maps/search/novi+michigan+car+dealerships/@42.4786,-83.4893,12z/",Novi,car dealerships
"https://www.google.com/maps/search/detroit+michigan+lawn+care/@42.3834,-83.1024,12z/",Detroit,lawn care
"https://www.google.com/maps/search/grand+rapids+michigan+lawn+care/@42.9619,-85.6562,12z/",Grand Rapids,lawn care
"https://www.google.com/maps/search/flint+michigan+lawn+care/@43.0236,-83.6921,12z/",Flint,lawn care
"https://www.google.com/maps/search/lansing+michigan+lawn+care/@42.7142,-84.5601,12z/",Lansing,lawn care
"https://www.google.com/maps/search/ann+arbor+michigan+lawn+care/@42.2759,-83.731,12z/",Ann Arbor,lawn care
